Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:0dbHRAi8iEFm0OrbTG2D7x,"Heart Rate Expire","Elements : Dan Goul","Dan Goul",2021-01-25,475081,14,false,bvalkin,2023-08-26T08:40:45Z,"dub techno","Berg Audio",0.811,0.792,6,-8.686,1,0.0508,0.00271,0.906,0.0427,0.795,126.007,4
spotify:track:1zbbUHYGzGqRF1nI6I3v7i,"Crop Circles","Elements : Dan Goul","Dan Goul",2021-01-25,464517,7,false,bvalkin,2023-08-26T10:44:39Z,"dub techno","Berg Audio",0.837,0.552,4,-8.462,0,0.113,0.0018,0.903,0.0789,0.495,123.997,4
spotify:track:1IAt0ls7F0tw6sgZMd8fsT,"Slate Range","Monumental Change","Matt Thibideau",2023-07-28,420983,12,false,bvalkin,2023-08-26T10:48:43Z,"dub techno","Berg Audio",0.799,0.495,6,-9.533,1,0.137,0.00205,0.902,0.0991,0.81,126.008,4
spotify:track:6rOTTGE9VIWhSUDOm1gsNE,"Artist","Field of Possibilities, Pt. 3","TM Shuffle",2019-02-11,361773,5,false,bvalkin,2023-08-26T10:50:47Z,"dub techno,dub","Berg Audio",0.761,0.66,11,-11.034,0,0.0575,0.0262,0.897,0.228,0.708,129.986,4
spotify:track:2QznXDOcv7XuuigfiMLoCF,"Warm Darkness - Original Mix","Cinematique EP","Vinyl Speed Adjust",2020-05-08,444209,7,false,bvalkin,2023-08-26T10:55:21Z,"minimal techno,dub techno","Pleasure Zone",0.81,0.596,11,-12.482,1,0.0846,0.000266,0.93,0.0915,0.371,126.014,4
spotify:track:2s4SVMmLfz0RB4UIG7V2qI,"Orion","Greetings from Namek","Urulu",2016-10-10,331202,26,false,bvalkin,2023-08-26T11:00:04Z,"lo-fi house","Voyage Recordings",0.792,0.765,5,-11.027,1,0.0478,0.132,0.858,0.0713,0.462,122.006,4
spotify:track:2nfH0yiryC6Ntm3G9d2k7x,"Tochigi Descent","Tochigi Descent - EP","Urulu",2017-01-09,338552,24,false,bvalkin,2023-08-26T11:00:23Z,"lo-fi house","South Street",0.796,0.716,10,-12.128,0,0.0671,0.137,0.886,0.189,0.603,125.008,4
spotify:track:0dvLqiCMd6Ys2pMQGDa1vW,"Spellbound","Spellbound EP","Eric OS",2023-06-07,407460,12,false,bvalkin,2023-08-26T11:09:46Z,"acid house","EYA Records",0.806,0.735,3,-9.296,0,0.0574,0.00698,0.925,0.0679,0.963,128.007,4
spotify:track:1u228gPBJyXDRFLAtNqGtx,"Lost And Found","Numero Uno","Eric OS",2022-07-13,372000,0,false,bvalkin,2023-08-26T11:10:25Z,"acid house","Terrazzoo",0.798,0.772,10,-11.046,0,0.0484,0.00129,0.893,0.105,0.876,129.991,4
spotify:track:74V0p6Iz5A0Qju3QwWCh50,"Aquarius","Aquarius","Techu",2023-08-19,441906,14,false,bvalkin,2023-08-26T11:18:16Z,"minimal techno,dub techno","Micronica Records",0.81,0.783,10,-9.803,0,0.0421,0.00465,0.912,0.114,0.426,126.014,4
spotify:track:4HPTn6wc9mlKDgzkoH55TB,"Shiitake","Liminal Space","Eric OS",2023-04-17,359651,18,false,bvalkin,2023-08-27T08:46:45Z,"acid house","Space Trace",0.81,0.737,1,-11.338,1,0.0725,0.002,0.858,0.0779,0.729,129,4
spotify:track:0GKqnBkRaam6j53t2QxMD5,"The Five Dimensional Door","Futurist","Eric OS",2023-03-31,394181,7,false,bvalkin,2023-08-27T08:47:53Z,"acid house","Limousine Dream",0.77,0.659,1,-10.118,1,0.0674,0.0000979,0.887,0.0678,0.276,126.022,4
spotify:track:1Aww69vH2HiHMK7CptRCKu,"Safari - Original mix","Safari","Techu",2023-05-18,449523,4,false,bvalkin,2023-08-27T08:58:59Z,"minimal techno,dub techno","LOK Records",0.807,0.78,0,-11.911,1,0.0481,0.00181,0.906,0.0596,0.136,125.988,4
spotify:track:61vKAD3QpVOIztg7nZT1dc,"Reflux - Original Mix","FA001","Techu",2020-10-31,161424,19,false,bvalkin,2023-08-27T09:04:42Z,"minimal techno,dub techno","Faze Audio",0.797,0.46,7,-16.305,1,0.055,0.00292,0.916,0.11,0.0935,126.001,4
spotify:track:6HZAqzN528XjmL3JufUZT3,"B","MOI008","Moi",2018-07-31,499873,7,false,bvalkin,2023-08-27T09:10:54Z,"minimal techno,dub techno","Moi Recordings",0.794,0.848,1,-10.602,1,0.068,0.003,0.831,0.113,0.348,127.006,4
spotify:track:7zhUWdsS5aAV9RXPT5Djum,"MOI004 A","MOI004","Moi",2016-04-22,609761,10,false,bvalkin,2023-08-27T09:11:16Z,"minimal techno,dub techno","Moi Recordings",0.808,0.575,9,-10.166,1,0.0588,0.00425,0.881,0.0889,0.208,126.019,4
spotify:track:0ccbZIj9JHrVcadtETb6e4,"Pavonine","WHITELOOPS18","DiSKOP",2023-03-10,483794,6,false,bvalkin,2023-08-27T09:17:52Z,"acid techno,breakbeat,acid house,minimal techno","WHITELOOPS",0.804,0.908,1,-9.68,1,0.0677,0.00329,0.876,0.0495,0.23,127.011,4
spotify:track:3ge1eYDqPD6AqAHdoTbYjM,"Blow Up","Disk 13","DiSKOP",2019-03-08,454779,5,false,bvalkin,2023-08-27T09:20:02Z,"acid techno,breakbeat,acid house,minimal techno","WHITELOOPS",0.798,0.96,7,-6.762,1,0.0841,0.00105,0.923,0.0274,0.368,128.02,4
spotify:track:6PSO5iDbYFb2V74IQ2QHff,"Boss 303 - Silat Beksi Remix","Humble Pie","Monteki;Silat Beksi",2020-04-10,427619,24,false,bvalkin,2023-08-27T09:26:14Z,"minimal techno,dub techno","HEISENBERG",0.807,0.488,7,-11.222,1,0.0588,0.0008,0.883,0.086,0.669,126.017,4
spotify:track:6XyGDtduTY0R87tKm4UyFm,"Boundaries","Approximate Pi","Silat Beksi;Balinsky",2023-08-02,420803,4,false,bvalkin,2023-08-27T09:26:53Z,"minimal techno,dub techno","Silat Beksi Music",0.804,0.566,4,-10.84,1,0.0466,0.000122,0.859,0.0814,0.483,127.999,3
spotify:track:0SsB1Jn8Qmd7K1fDwkBZR3,"Acid Rain","Disk 06","DiSKOP",2018-11-16,469370,5,false,bvalkin,2023-08-27T09:30:28Z,"acid techno,breakbeat,acid house,minimal techno","WHITELOOPS",0.799,0.97,8,-7.943,1,0.0604,0.02,0.903,0.0747,0.892,127.002,4
spotify:track:1tk4Sazctee7spUXx4LDe1,"Tangeray","VA Nomer Tri","Ruven Medici",2021-11-18,472615,5,false,bvalkin,2023-08-27T09:31:56Z,"minimal techno","HEISENBERG",0.797,0.894,1,-9.633,1,0.0562,0.0722,0.911,0.105,0.72,130.008,4
spotify:track:0SwnqPMbXTufRLHtWXv3wn,"Under The Influence","Under The Influence","Ruven Medici",2021-12-10,420923,4,false,bvalkin,2023-08-27T09:32:57Z,"minimal techno","HEISENBERG",0.801,0.913,0,-11.58,1,0.049,0.0388,0.942,0.0782,0.491,129.997,4
spotify:track:2vamw9aLDnfYZgtMXJh9Xh,"Bloomer","Disk 02","DiSKOP",2017-03-03,461163,4,false,bvalkin,2023-08-27T10:09:59Z,"acid techno,breakbeat,acid house,minimal techno","WHITELOOPS",0.811,0.856,9,-10.888,1,0.0653,0.00309,0.961,0.0742,0.615,124.991,4
spotify:track:3yM2lOWxIRz1UZjRxa7VCw,"Soleness","Disk 01","DiSKOP",2018-07-26,446527,6,false,bvalkin,2023-08-27T10:10:53Z,"acid techno,breakbeat,acid house,minimal techno","Blackloops",0.794,0.815,10,-8.856,0,0.0655,0.00185,0.907,0.0492,0.753,129.024,4
spotify:track:5oApTR4tJc8qqKi5GwoQ5t,"Piton","Disk 02","DiSKOP",2018-10-19,439488,7,false,bvalkin,2023-08-27T10:11:44Z,"acid techno,breakbeat,acid house,minimal techno","Blackloops",0.81,0.652,10,-9.767,0,0.0525,0.000482,0.931,0.0313,0.471,127.018,4
spotify:track:5s5RKNozjSH616u91ZiqY7,"Kick It","Kick It EP","Archie Hamilton",2022-07-08,422250,11,false,bvalkin,2023-08-27T11:58:11Z,"tech house,minimal techno","Dansu Discs",0.799,0.943,0,-8.663,1,0.062,0.00629,0.854,0.0983,0.838,128.027,4
spotify:track:7mfUF8hpKVnVAMjTpBSVsi,"Automatic","Blue Monday EP","Locklead",2022-07-29,533153,0,false,bvalkin,2023-08-27T11:58:34Z,"house","Locus",0.718,0.818,0,-7.331,1,0.0366,0.00602,0.625,0.0893,0.783,129.032,4
spotify:track:48ut6j0loWCy7vJEc32VNG,"Simetric","Simetric","Mihai Popoviciu",2022-01-07,397150,12,false,bvalkin,2023-08-27T12:04:38Z,"dub techno,tech house,minimal techno,deep house","Berg Audio",0.81,0.744,0,-10.551,0,0.0657,0.00142,0.833,0.105,0.657,126.011,4
spotify:track:3sdSN9PHrmBdGeya1OGdNJ,"We Go A Deep Way - HouseRiders Remix","We Go a Deep Way","Jeff Fontaine;HouseRiders;Deep Spelle",2013-03-25,141160,18,false,bvalkin,2023-08-27T12:07:35Z,"dub techno,deep house","Itom Records",0.814,0.336,9,-13.148,0,0.0884,0.00623,0.938,0.0738,0.74,124.987,4
spotify:track:23uz0IDjX5qLjeBNgncKKR,"Bass Invasion","Bass Invasion EP","Joey Jackson",2023-07-13,518976,5,false,bvalkin,2023-08-31T17:58:24Z,"","Squid Ink Records",0.809,0.702,10,-12.187,0,0.0484,0.000361,0.862,0.0571,0.528,127.001,4
spotify:track:74jxpittE186JLGaNJqiqk,"Hesitation","04","Zky",2023-06-04,430080,0,false,bvalkin,2023-09-01T16:12:21Z,"minimal techno","4142534 Records DK",0.802,0.677,7,-11.963,1,0.0494,0.00193,0.878,0.0671,0.789,125.01,4
spotify:track:1Cq3QIdsUlTbRkmrMVqbHv,"She Likes To Dance","She Likes To Dance","Jizz",2020-08-31,336385,34,false,bvalkin,2023-09-15T15:14:40Z,"rally house,tech house","OVRDOSE DEEP",0.789,0.822,10,-8.191,0,0.0721,0.00806,0.736,0.115,0.831,127.009,4
spotify:track:7BawkoKkLJQlBE4eKWb3DR,"I Want I Need","Bass Invasion EP","Joey Jackson",2023-07-13,411496,4,false,bvalkin,2023-09-16T13:30:54Z,"","Squid Ink Records",0.806,0.472,11,-13.173,0,0.0612,0.000653,0.847,0.0827,0.928,126.989,4
spotify:track:2Uk1jhZFYKBtSnmNUs0qiY,"Weiss - Original Mix","Stretch ep","Cosenza",2019-11-20,491428,5,false,bvalkin,2023-11-03T17:43:55Z,"","Blind Vision Records",0.805,0.885,1,-9.64,1,0.0688,0.0903,0.908,0.0845,0.955,126.058,4
spotify:track:2vCcWz41JENXKwb6ijJJX5,"Shimmer","Shimmer","The Checkup;Project89",2020-06-19,402144,0,false,bvalkin,2023-11-03T17:44:12Z,"tech house","Avotre",0.8,0.69,6,-11.683,1,0.0542,0.00448,0.86,0.0711,0.382,125.997,4
spotify:track:2aXxoQ3iLYqKhuGBMlSGCd,"Dublearic Rhythm","Somehow","Mihai Popoviciu",2020-03-27,414720,14,false,bvalkin,2023-11-03T17:44:26Z,"dub techno,tech house,minimal techno,deep house","Gruuv",0.811,0.802,4,-11.396,0,0.0689,0.0043,0.93,0.0663,0.427,125.005,4
spotify:track:7dtcYabF15GECxVIswTPrs,"Bright","Bright","Janeret",2016,399047,17,false,bvalkin,2023-11-04T10:10:24Z,"dub techno,minimal techno,lo-fi house","Joule",0.802,0.839,4,-9.598,0,0.0605,0.00454,0.873,0.0671,0.963,125.005,4
spotify:track:7nnE9yOGuPhPtFMnhm6gRu,"Come the Morning - Havantepe Remix","Come the Morning","Malin Genie;Selidos;Havantepe",2019-12-16,392812,26,false,bvalkin,2023-11-04T10:23:39Z,"dub techno,lo-fi house,minimal techno,dub","Berg Audio",0.801,0.711,11,-9.277,1,0.0591,0.0162,0.938,0.111,0.854,128.031,4
spotify:track:0yq1olwlJUTN2YgQJD4qtU,"Pulsaţii Profunde - S.A.M. Remix","Pulsaţii Profunde","Teluric;S.A.M.",2018-05-15,478000,19,false,bvalkin,2023-11-05T19:31:16Z,"dub techno,minimal techno","Joule",0.857,0.636,10,-10.638,0,0.0772,0.0241,0.903,0.087,0.317,125.021,4
spotify:track:3tH1PbPq9B2pbJ3zPjXp1h,"Social - Original Mix","Keep The Groove EP","Arapu",2011-03-23,343411,16,false,bvalkin,2023-11-14T18:09:49Z,"minimal techno","Ginkgo Music",0.857,0.761,11,-7.558,0,0.0579,0.0432,0.903,0.0766,0.245,123.001,4
spotify:track:3ez7O75n46Yr5PUOzbc74L,"Bring the Acid","Bring The Acid","Immobile Disco",2003-01-01,457931,5,false,bvalkin,2023-11-17T18:54:46Z,"dub techno","Rhythm Syndicate",0.799,0.796,1,-12.302,1,0.0546,0.00988,0.883,0.345,0.347,127.855,4
spotify:track:4SCeFrbCprgdXwqi9M2a1a,"Poison Ivy - Original Mix","Poison Ivy","HIGHTS",2022-03-28,237674,38,false,bvalkin,2023-11-24T23:13:35Z,"tech house","Obvious Records",0.788,0.936,11,-5.163,1,0.0646,0.00643,0.738,0.0948,0.761,129.007,4
spotify:track:1d4AOyRUtwCntTuBEWoSlc,"Mr DJ","The Jam EP","Archie Hamilton",2023-12-01,193846,12,false,bvalkin,2023-12-01T15:10:48Z,"tech house,minimal techno","Dansu Discs",0.811,0.887,11,-8.772,0,0.048,0.000115,0.696,0.35,0.94,127.986,4
spotify:track:51ZorZsuLEztq8aIfIJpVt,"Metròpolis - Original Mix","Metròpolis","Guido Santiago",2023-11-14,393750,8,false,bvalkin,2023-12-01T15:13:37Z,"minimal techno","ZET Music",0.803,0.814,5,-8.817,0,0.0578,0.0022,0.908,0.109,0.579,128.005,4
spotify:track:5PaAL13mnI6yUdgVQlJUNS,"HTC - Original Mix","Koi No Yokan","Techu",2023-12-05,478000,5,false,bvalkin,2023-12-21T03:57:15Z,"minimal techno,dub techno","LOK Records",0.81,0.877,1,-8.128,1,0.0466,0.0299,0.834,0.131,0.507,126.001,4
spotify:track:514mlcNU2XQ5eRmhfTeaKo,"Keep Bustin' - Short Version","Keep Bustin' (Short Version)","Kolter",2023-12-15,199384,21,false,bvalkin,2023-12-21T20:02:50Z,"house,tech house,lo-fi house","Koltrax",0.787,0.932,1,-10.389,1,0.0695,0.0695,0.851,0.116,0.654,130.015,4
spotify:track:6ElN3mAOpNZ1c6zWTFXleh,"Flirt","Meuse EP","iO (Mulen)",2020-10-30,454687,18,false,bvalkin,2023-12-22T19:35:59Z,"minimal techno,dub techno","Cecille Records",0.837,0.859,1,-7.774,0,0.0837,0.0148,0.88,0.0603,0.533,127.005,4
spotify:track:1ZgJns2dkQS22MmpOwqxPI,"Feel The Music","Eightone 8","Eddie Richards",2003-06-16,403826,24,false,bvalkin,2023-12-24T04:21:35Z,"tech house,acid house","Visitor",0.805,0.856,10,-9.835,0,0.0586,0.00178,0.934,0.545,0.874,126.022,4
spotify:track:2V2IEPLE7sKDxXjK0Dfwmo,"Aaaiii - Re-Edit","Yeyo / Aaaiii","Eddie Richards",2014-07-07,525245,16,false,bvalkin,2023-12-24T04:24:38Z,"tech house,acid house","Storm Recordings",0.804,0.742,7,-10.145,1,0.0513,0.0402,0.923,0.254,0.312,125.98,4
spotify:track:33AoRc2zt4bhjbHHdlHOul,"Medown - Remastered","9660 EP","Eddie Richards",2003-05-05,360818,22,false,bvalkin,2023-12-24T04:27:25Z,"tech house,acid house","Household Digital",0.801,0.905,2,-10.087,1,0.0717,0.00619,0.963,0.0781,0.593,130.011,4
spotify:track:5oqAzyukSoNM2j3007uvPt,"Schillerkiez - Burnski Remix","Schillerkiez","Dj Honesty",2016-02-08,393535,43,false,bvalkin,2023-12-24T23:57:35Z,"dub techno","Vessel Records",0.817,0.426,9,-11.014,0,0.0605,0.00222,0.8,0.101,0.113,127.024,4
spotify:track:5bwJ7MsYzajvIBtxvzwMyx,"Moment - Losoul Remix","Bass Culture Limited, Vol.1","Dj Honesty;Losoul",2021-02-12,684363,17,false,bvalkin,2023-12-25T00:12:06Z,"dub techno","Bass Culture Records",0.793,0.758,9,-11.227,0,0.0615,0.218,0.823,0.125,0.117,125.989,4
spotify:track:7F65u5JutGuhy9K7JASNL2,"Xstasy","Smith","Dj Honesty",2023-11-24,396666,5,false,bvalkin,2023-12-25T00:13:08Z,"dub techno","Eclipser Chaser",0.736,0.878,7,-12.525,1,0.0513,0.000065,0.92,0.133,0.197,126.006,4
spotify:track:3R3nx3W6ZVxozixSjxubBT,"Blueshift","Blueshift","Zorg",2020-12-17,495112,0,false,bvalkin,2023-12-25T00:14:24Z,"gabber","Snaza",0.809,0.628,11,-12.806,0,0.0538,0.0557,0.892,0.0782,0.254,125.003,4
spotify:track:5t76MwfzKQRzcZ19Xis9Ji,"Ghost - Zorg Remix","Like Really EP","Miroloja;Swoy;Zorg",2022-03-28,440547,0,false,bvalkin,2023-12-25T00:15:22Z,"dub techno,minimal techno,gabber","OLO Records",0.807,0.453,1,-14.517,1,0.0575,0.000177,0.862,0.112,0.875,127.017,4
spotify:track:43zNOqRlVuyMiWw0NUz2bR,"Like Really","Like Really EP","Miroloja;Swoy",2022-03-28,472600,0,false,bvalkin,2023-12-25T00:16:28Z,"dub techno,minimal techno","OLO Records",0.804,0.463,4,-15.756,0,0.0609,0.0142,0.791,0.111,0.441,126.006,4
spotify:track:787BnnXEc77OMX0IE0wnPs,"Released Dubb - Mihai Popoviciu Radio Edit","Released EP","Per Hammar",2015-09-28,171063,32,false,bvalkin,2023-12-25T00:17:34Z,"dub techno,minimal techno","Danse Club Records",0.811,0.802,5,-11.284,1,0.0536,0.000301,0.936,0.114,0.933,123.995,4
spotify:track:3tHlPwSqBpnSxTeseFwzNY,"Rustik - Original Mix","Not Allowed VA 020","Etzu Mahkayah",2021-04-16,403215,36,false,bvalkin,2023-12-25T00:18:31Z,"dub techno,minimal techno","Not Allowed",0.808,0.446,6,-11.853,0,0.0689,0.0373,0.796,0.107,0.418,125.001,4
spotify:track:7FsTo5kG4OHqBozb7nQbjD,"Desp","Desp","Zenniv",2023-07-20,493622,5,false,bvalkin,2023-12-25T00:44:52Z,"minimal techno","Micronica Records",0.81,0.472,7,-13.418,1,0.0563,0.0034,0.91,0.114,0.514,125,4
spotify:track:1AfbYBk8Gfnlp8dRYyjI5T,"Mount Gnom","""Construction Tools"", Vol, I,II & III","Mihai Popoviciu",2019-12-06,415819,12,false,bvalkin,2023-12-29T01:35:09Z,"dub techno,tech house,minimal techno,deep house","Berg Audio",0.809,0.69,8,-8.608,0,0.0905,0.000987,0.869,0.0594,0.18,124.993,4
spotify:track:3fpeoneiZ3XHdM4zknyCcV,"What Is The Point","ENDZ026","Vlad Arapasu",2019-07-21,534634,9,false,bvalkin,2023-12-29T01:35:28Z,"minimal techno","Eastenderz",0.809,0.417,7,-14.822,1,0.0736,0.00619,0.864,0.143,0.701,122.999,4
spotify:track:3ZYOwmTAkBqbVVWkuerrGD,"Friki","Era E.P.","Locklead",2022-03-25,261023,0,false,bvalkin,2024-01-20T18:52:17Z,"house","Dark Side Of The Sun",0.8,0.876,1,-9.218,1,0.0463,0.000533,0.883,0.0723,0.915,127.01,4
spotify:track:4ixwmtLlJDGVJ1iPw8lUz7,"Gone","Gone","James Dexter;Frink",2019-05-13,402485,19,false,bvalkin,2024-01-20T18:52:34Z,"tech house,minimal techno,dub techno,deep house","Cyclic Records",0.809,0.81,1,-10.114,1,0.0438,0.00206,0.901,0.0855,0.532,124.01,4
spotify:track:4X3aquet9jgeVwRZRBEeKG,"Soul","Illusion","Swoy",2023-03-31,510041,15,false,bvalkin,2024-01-25T20:44:25Z,"minimal techno","Why So Series",0.809,0.56,10,-11.91,0,0.0894,0.000251,0.787,0.109,0.543,125.002,4
spotify:track:5O6DInwmvKeBLiT9I6v9Jv,"Tristesse","Azul","Mihai Popoviciu",2021-05-28,427837,14,false,bvalkin,2024-01-25T20:44:44Z,"dub techno,tech house,minimal techno,deep house","Bondage Music",0.81,0.7,4,-11.45,0,0.0672,0.00285,0.866,0.146,0.966,126.011,4
spotify:track:7eLE3JW70yzpXsCw3U4nOz,"Allure","Allure","Sarge Malone",2022-07-15,291025,10,false,bvalkin,2024-01-25T20:46:41Z,"house","Sarge Malone",0.751,0.986,0,-6.986,0,0.0915,0.0234,0.851,0.0792,0.777,127.012,4
spotify:track:7MV8yoA8mAanN9r04K8WSj,"Dezarhiva","Phantom Circle","Livio & Roby;Premiesku",2016-10-14,434285,0,false,bvalkin,2024-01-25T20:47:59Z,"minimal techno,dub techno","Desolat",0.806,0.884,7,-11.24,1,0.0881,0.00515,0.914,0.0549,0.149,123.993,4
spotify:track:3q1kZZXt2fNme2uMDXATwS,"Controlled Movements","Paradise Lost EP","Archie Hamilton",2015-05-01,465196,8,false,bvalkin,2024-01-25T20:48:14Z,"tech house,minimal techno","NG Trax",0.81,0.837,4,-12.245,0,0.0597,0.00553,0.907,0.11,0.227,124.996,4
spotify:track:33EwjkX7x94iDapZhZyZF9,"Oh Oui - Original Mix","Back In The Day EP","Mancini",2017-02-06,394146,4,false,bvalkin,2024-01-25T20:48:37Z,"minimal techno","Downhill Music",0.814,0.839,6,-9.566,0,0.0701,0.000519,0.897,0.0643,0.402,123.034,4
spotify:track:1IhwOwUA8eykOgdFLBDn9u,"Lip Service - SIT Remix","NoHamilton EP","Archie Hamilton;Noha;SIT",2018-07-27,544934,0,false,bvalkin,2024-01-25T20:49:45Z,"tech house,minimal techno,dub techno","Moscow Records",0.808,0.675,11,-11.219,0,0.0511,0.0134,0.867,0.0661,0.392,126.007,4
spotify:track:2TOYzz7W1KfyQJNc9Ux9cP,"Sine Up Here","Concentrate EP","Janeret;Kolter;Janeko",2022-09-16,439256,0,false,bvalkin,2024-01-26T19:52:39Z,"dub techno,minimal techno,lo-fi house,house,tech house","Yoyaku",0.889,0.806,1,-6.679,0,0.171,0.00205,0.893,0.0615,0.883,132.023,4
spotify:track:67IFCYGr9zHOLxlcv3orhd,"Transmit","Trans","Etzu Mahkayah",2023-03-18,439680,8,false,bvalkin,2024-01-26T19:55:32Z,"dub techno,minimal techno","Amaylia Records",0.769,0.752,1,-11.924,0,0.0467,0.0516,0.81,0.0969,0.0814,125.011,4
spotify:track:0OYeUk93RxOE7Xzl6LY1kF,"Transverse","Trans","Etzu Mahkayah",2023-03-18,393750,7,false,bvalkin,2024-01-26T19:56:03Z,"dub techno,minimal techno","Amaylia Records",0.806,0.763,7,-10.508,1,0.0499,0.00448,0.864,0.111,0.403,128.002,4
spotify:track:4UcWzbFHfv6O8spokwBQ1I,"Methodolgy - Anas M Remix","Myth","Etzu Mahkayah;Anas M",2021-04-30,425625,25,false,bvalkin,2024-01-28T06:37:20Z,"dub techno,minimal techno","Simple Things Records",0.804,0.569,7,-14.356,1,0.0664,0.374,0.93,0.0934,0.296,128.001,4
spotify:track:1FwdK1mMwTZdsN7zyCmI5K,"Undelivered Package","Photograph","Andrey Pushkarev",2023-05-26,483966,6,false,bvalkin,2024-01-28T06:39:49Z,"dub techno,minimal techno","Luck Of Access",0.625,0.297,2,-20.678,1,0.0367,0.719,0.934,0.106,0.291,121.007,4
spotify:track:5alrKbDVm63N1L121ZaSzL,"Biotopia","Biotopia","D I N",2023-07-22,431000,12,false,bvalkin,2024-01-28T06:42:06Z,"minimal techno","Micronica Records",0.804,0.921,11,-8.278,0,0.0459,0.00329,0.847,0.117,0.339,127.008,4
spotify:track:4zFhmw5hbj1zCgj7NJ3VcQ,"Funk Foot - Original Mix","Vol. 9","Deep Spelle",2015-11-04,440487,31,false,bvalkin,2024-01-28T06:44:00Z,"dub techno,deep house","Cyclic Records",0.871,0.516,1,-10.862,1,0.0667,0.00253,0.881,0.0622,0.796,123.011,4
spotify:track:08znYBBTIR3N27KQjg0Qr3,"Irisation","Numerous Agnomens, Vol. I","Pharba",2020-12-29,451615,6,false,bvalkin,2024-01-28T06:46:45Z,"dub techno,minimal techno","Joule",0.811,0.519,1,-9.939,1,0.0769,0.000175,0.895,0.0899,0.391,122.005,4
spotify:track:05YFybQwLzGVOIcH1duIam,"Refraction","Constructions Tools : The Essentials","Pharba;JustMe",2020-04-27,489527,4,false,bvalkin,2024-01-28T06:47:17Z,"dub techno,minimal techno","Berg Audio",0.81,0.744,11,-11.296,0,0.0694,0.00846,0.85,0.105,0.413,126.005,4
spotify:track:7gA5ZNRjJYBS8bAQkdQRiU,"Mesura - Swoy Remix","Mesura EP","Victor Aguero;Lee Onel;Christopher Rod;Swoy",2018-01-01,508124,14,false,bvalkin,2024-01-28T06:48:30Z,"minimal techno","PIV",0.81,0.917,7,-8.611,1,0.0543,0.00442,0.845,0.0391,0.823,124.994,4
spotify:track:34568VTZNf9ocTXL83OuFw,"Frame","Photograph","Andrey Pushkarev",2023-05-26,379475,5,false,bvalkin,2024-01-28T07:20:04Z,"dub techno,minimal techno","Luck Of Access",0.811,0.645,11,-12.659,0,0.134,0.00293,0.915,0.0771,0.109,124,4
spotify:track:7gNDKpYJsYghRejiGH7HaL,"Slingshot","Def Not / Slingshot","Techu",2024-02-02,400750,11,false,bvalkin,2024-02-03T13:30:47Z,"minimal techno,dub techno","HEISENBERG",0.807,0.646,2,-9.862,1,0.0577,0.0292,0.809,0.108,0.508,126.999,4
spotify:track:5nHpvzyYqWqYP83uDLoSiV,"Solar","NRMND002 EP","Mara Lakour",2018-05-01,430800,14,false,bvalkin,2024-02-04T08:51:35Z,"lo-fi house","Normandy Records",0.809,0.654,7,-8.585,0,0.0745,0.00899,0.767,0.0845,0.891,125,4
spotify:track:3lOf8S6yBMvxkCTOnjJEe9,"Different Angle","Different Angle","Mihai Popoviciu",2024-02-02,427377,15,false,bvalkin,2024-02-05T14:02:40Z,"dub techno,tech house,minimal techno,deep house","Berg Audio",0.809,0.678,8,-9.682,0,0.0726,0.0000512,0.933,0.128,0.876,126.035,4
spotify:track:4Rx98tVmrwOKSkFbsV4osV,"Good Times","À Paris EP","Gabriel Belabbas",2023-08-04,358028,32,false,bvalkin,2024-04-12T12:53:47Z,"acid house","Positive Future",0.798,0.657,0,-10.062,1,0.0499,0.000222,0.919,0.166,0.414,133.007,4
spotify:track:3VpJzrnkgDFmmqm3wTttBF,"Imagine That","Somewhere New","Lola Palmer",2021-05-07,387840,32,false,bvalkin,2024-04-12T08:11:01Z,"dub techno,minimal techno","Berg Audio",0.809,0.657,1,-11.024,1,0.051,0.00879,0.926,0.0872,0.57,125.016,4
spotify:track:4ZUTAVhKKuus1obKFOF1Kt,"Can't Escape - Giammarco Orsini Remix","Mysteries of the Universe","Chris Stussy;Giammarco Orsini",2022-06-03,382768,18,false,bvalkin,2024-04-12T08:14:21Z,"house,tech house,acid house,minimal techno","Up the Stuss",0.721,0.771,7,-11.648,1,0.0405,0.00226,0.698,0.0771,0.665,128.004,4
spotify:track:5NNyvxfiTpmDrPMuRB2R2I,"Tevoim - Original Mix","RITM TIMPAN EP","Sepp",2018-11-01,712272,5,false,bvalkin,2024-04-12T08:16:52Z,"minimal techno","Rawax",0.803,0.942,6,-9.194,0,0.0396,0.0000075,0.803,0.116,0.134,123.938,4
spotify:track:1aYO2zOsCD0Z6LRYQkpEU1,"Dawn Broke","Approach","NTFO",2019-03-29,440528,11,false,bvalkin,2024-04-12T08:17:53Z,"deep house,minimal techno","Organic-Music",0.812,0.575,9,-14.509,0,0.0629,0.000594,0.937,0.1,0.456,123.011,4
